sample_id	Bin ID	Mapped genome	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.97.fa	1220_F	0.4980230659967351	0.8150761472439573	7735716	3852565	4726632.0	0.15789473684210525	0.75	38	6	8.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.157.fa	1036596	0.9734682828569076	0.8081312544060505	4178056	4067205	5032852.0	0.6875	0.559322033898305	48	33	59.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.103.fa	evo_1052962.017	0.1752556291551088	0.7946550122317432	11893792	2084454	2623093.0	0.13432835820895522	0.14285714285714285	67	9	63.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.47.fa	1030722	1.0	0.7891279156816143	2508786	2508786	3179188.0	1.0	0.7735849056603774	41	41	53.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.95.fa	1287_AT	0.11166184819506805	0.7843034669227851	47082357	5257303	6703149.0	0.1373134328358209	0.2987012987012987	335	46	154.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.78.fa	1287_BM	0.2665526308288679	0.7821491022738132	14033600	3740693	4782583.0	0.16666666666666666	0.5961538461538461	186	31	52.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.365.fa	1220_M	0.9994546460738422	0.7771172399426348	4098256	4096021	5270789.0	0.9818181818181818	0.6206896551724138	55	54	87.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.30.fa	1287_H	0.9967818151408484	0.7695194155256925	3121014	3110970	4042744.0	0.8333333333333334	0.5555555555555556	6	5	9.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.59.fa	1030839	0.5046821789121847	0.7620910079715943	9580689	4835203	6344653.0	0.37209302325581395	0.25806451612903225	86	32	124.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.258.fa	1036605	0.9953728615403679	0.7337799545682044	3486388	3470256	4729287.0	0.9411764705882353	0.6666666666666666	34	32	48.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.90.fa	1048876	0.520108962279995	0.7331821466310942	12682554	6596310	8996823.0	0.375	0.5625	48	18	32.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.326.fa	1285_CR	0.435006336026233	0.7328560135398092	7060419	3071327	4190901.0	0.25	0.2558139534883721	44	11	43.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.366.fa	1053043	0.75434610485731	0.7284013499401463	4676889	3527993	4843474.0	0.5205479452054794	0.6031746031746031	73	38	63.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.242.fa	1030734	0.9588728332461907	0.7171483889857337	3760118	3605475	5027516.0	0.8571428571428571	0.4691358024691358	133	114	243.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.353.fa	1030890	0.9894566904276944	0.712585393295589	2416983	2391500	3356089.0	0.9230769230769231	0.6233766233766234	52	48	77.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.327.fa	1220_AK	0.6524084404856779	0.6995831963756511	4899955	3196772	4569538.0	0.6041666666666666	0.32222222222222224	48	29	90.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.93.fa	1036734	1.0	0.6894034187901883	1603289	1603289	2325618.0	1.0	0.42105263157894735	16	16	38.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.229.fa	1049002	1.0	0.6892427460457371	3390556	3390556	4919248.0	1.0	0.2558139534883721	22	22	86.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.359.fa	1048765	0.9860571599404445	0.6890326297653564	2542165	2506720	3638028.0	0.88	0.4230769230769231	25	22	52.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.187.fa	1286_CH	0.9868990276199239	0.6866212850238697	4434480	4376384	6373796.0	0.868421052631579	0.36666666666666664	38	33	90.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.58.fa	evo_1048987.032	0.559561740215267	0.6844936028574915	3789807	2120631	3098102.0	0.4117647058823529	0.18421052631578946	17	7	38.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.191.fa	1286_Q	0.20906943224923225	0.6829846372771196	19550022	4087312	5984486.0	0.18764302059496568	0.36771300448430494	437	82	223.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.77.fa	1220_AF	0.5722088997953059	0.6784977657450779	5366056	3070505	4525446.0	0.5319148936170213	0.5102040816326531	47	25	49.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.232.fa	1049077	0.9992875542547324	0.669437304708086	2815653	2813647	4203003.0	0.9090909090909091	0.37037037037037035	11	10	27.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.334.fa	1030767	1.0	0.6601415642497447	937302	937302	1419850.0	1.0	0.3939393939393939	13	13	33.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.80.fa	evo_1048972.030	0.9837858194425585	0.6581336280320138	2047282	2014087	3060301.0	0.875	0.25925925925925924	8	7	27.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.66.fa	evo_1036662.017	0.5007550001853683	0.6575741020855635	4990065	2498800	3800028.0	0.5102040816326531	0.44642857142857145	49	25	56.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.63.fa	1220_B	0.2691555903049257	0.6539268576405668	12518852	3369519	5152746.0	0.3188405797101449	0.4782608695652174	69	22	46.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.180.fa	1036581	0.9978847433695434	0.6537962690608774	2594957	2589468	3960665.0	0.9791666666666666	0.42727272727272725	48	47	110.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.20.fa	1285_CD	0.6332100791386328	0.6534501996859553	3474662	2200191	3367037.0	0.42857142857142855	0.3	7	3	10.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.257.fa	1036722	1.0	0.6478259793855243	1309198	1309198	2020910.0	1.0	0.59375	19	19	32.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.324.fa	1286_BY	1.0	0.6455842980336997	2542708	2542708	3938615.0	1.0	0.23529411764705882	8	8	34.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.259.fa	1286_BK	0.5287664666080806	0.6375531588433858	5127498	2711249	4252585.0	0.5263157894736842	0.2702702702702703	19	10	37.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.114.fa	1048855	0.9994065402869258	0.6312388456362694	2992621	2990845	4738056.0	0.9166666666666666	0.3793103448275862	12	11	29.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.210.fa	1048786	0.9932307214135768	0.6309789015858335	3178773	3157255	5003741.0	0.9591836734693877	0.373015873015873	49	47	126.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.138.fa	1220_BH	0.5816383354633484	0.6215258395236425	6988996	4065068	6540465.0	0.4772727272727273	0.24705882352941178	44	21	85.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.254.fa	1287_CK	0.3681851043936876	0.6168981433750703	6094334	2243843	3637299.0	0.3333333333333333	0.3617021276595745	51	17	47.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.209.fa	1036713	1.0	0.6072505009345165	2668736	2668736	4394786.0	1.0	0.3558282208588957	58	58	163.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.331.fa	1286_BR	1.0	0.6037463238380208	3250988	3250988	5384692.0	1.0	0.11428571428571428	8	8	70.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.44.fa	1048918	0.36649969556440803	0.6009075065779071	9249904	3390087	5641612.0	0.5217391304347826	0.2891566265060241	46	24	83.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.61.fa	1030947	0.9992406832925239	0.600336265052965	5620843	5616575	9355715.0	0.9565217391304348	0.4731182795698925	46	44	93.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.374.fa	1365_F	0.991978301300531	0.5990199797330616	2228705	2210827	3690740.0	0.7619047619047619	0.5333333333333333	21	16	30.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.88.fa	1139_V	0.5868432793555024	0.5941228412812347	4325850	2538596	4272847.0	0.13513513513513514	0.20833333333333334	37	5	24.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.375.fa	evo_1052962.015	0.3277505220071844	0.5927283924527408	4886427	1601529	2701961.0	0.20512820512820512	0.12698412698412698	39	8	63.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.115.fa	1030911	0.4944852086155947	0.5790826639854438	2343425	1158789	2001077.0	0.5636363636363636	0.4305555555555556	55	31	72.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.69.fa	1139_BD	0.2309730034437582	0.5745970612145286	13333108	3079588	5359561.0	0.2191780821917808	0.38095238095238093	73	16	42.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.68.fa	1048975	0.35060898080585157	0.5632866219823357	7149158	2506559	4449882.0	0.3125	0.390625	80	25	64.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.245.fa	1036611	0.7241676647172276	0.5627733622628154	2057344	1489862	2647357.0	0.8333333333333334	0.4	60	50	125.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.256.fa	1286_K	0.9288972818729802	0.5613950553125885	2300334	2136774	3806186.0	0.8333333333333334	0.20833333333333334	12	10	48.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.136.fa	1030875	0.9642664742733598	0.5548380365605214	2095707	2020820	3642180.0	0.7058823529411765	0.19672131147540983	17	12	61.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.45.fa	1287_F	0.5696044267188153	0.5530652098841687	5640295	3212737	5808966.0	0.5833333333333334	0.32558139534883723	24	14	43.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.354.fa	evo_1220_W.025	0.8730525198084765	0.548275507658286	3030647	2645914	4825884.0	0.8	0.11428571428571428	5	4	35.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.15.fa	1220_AI	0.3932835391008502	0.5373413998538746	11283770	4437721	8258662.0	0.3925233644859813	0.3387096774193548	107	42	124.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.101.fa	1036548	0.8988089199115313	0.5185819584523153	3499093	3145016	6064646.0	0.6530612244897959	0.6213592233009708	98	64	103.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.121.fa	1220_AA	0.9966855893032837	0.5185124698550502	2825540	2816175	5431258.0	0.9230769230769231	0.2696629213483146	26	24	89.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.279.fa	1030797	0.9466315096763797	0.5158527853707505	2233790	2114576	4099185.0	0.8571428571428571	0.38095238095238093	28	24	63.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.40.fa	1285_BS	0.5819998262828859	0.5100753313147234	4674266	2720422	5333373.0	0.5094339622641509	0.22131147540983606	53	27	122.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.8.fa	1365_P	0.5224079818985924	0.5085311946283689	5740990	2999139	5897650.0	0.5357142857142857	0.3488372093023256	28	15	43.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.385.fa	1030761	0.9963767004009855	0.5033180648585283	1531477	1525928	3031737.0	0.9047619047619048	0.41304347826086957	21	19	46.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.37.fa	1021_AH	1.0	0.4939897227495715	2846392	2846392	5762047.0	1.0	0.1348314606741573	12	12	89.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.38.fa	1021_AH	0.5735196020507347	0.4909102615789146	4932086	2828648	5762047.0	0.48484848484848486	0.5393258426966292	99	48	89.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.9.fa	1139_AP	0.5293730692357148	0.4901612410319196	4832607	2558252	5219205.0	0.4444444444444444	0.21621621621621623	18	8	37.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.1.fa	1220_U	0.4793797095337781	0.48864964818201234	6175107	2960221	6057962.0	0.3090909090909091	0.20987654320987653	55	17	81.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.316.fa	1285_AG	0.7082542349393108	0.4819705531740918	3615223	2560497	5312559.0	0.5	0.2153846153846154	28	14	65.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.55.fa	1287_Y	1.0	0.47892440761050037	1931153	1931153	4032271.0	1.0	0.34375	11	11	32.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.12.fa	1285_CQ	0.45056562438690967	0.47702999098948046	6213399	2799544	5868696.0	0.37209302325581395	0.2857142857142857	43	16	56.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.99.fa	1036548	0.9635629874022167	0.4720760288399356	2971237	2862974	6064646.0	0.6666666666666666	0.1941747572815534	30	20	103.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.118.fa	1286_CJ	0.9869575290290893	0.4667804843983706	3237270	3195048	6844862.0	0.9591836734693877	0.22169811320754718	49	47	212.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.96.fa	1287_CL	0.7960701403704344	0.4571715974655009	3121740	2485124	5435867.0	0.7	0.19718309859154928	20	14	71.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.119.fa	1220_D	0.6857867893145095	0.4464845915584875	5309293	3641043	8154913.0	0.726027397260274	0.20229007633587787	73	53	262.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.315.fa	1030818	0.6568167359663706	0.43940721038007297	2845130	1868729	4252841.0	0.7258064516129032	0.28846153846153844	62	45	156.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.22.fa	1286_A	0.570135209184183	0.4318350957252795	2593241	1478498	3423756.0	0.2	0.09090909090909091	5	1	11.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.134.fa	1030875	0.9126705614685033	0.40773108413093256	1627126	1485030	3642180.0	0.7368421052631579	0.45901639344262296	38	28	61.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.389.fa	1048987	0.5440485507841721	0.4075718953644954	2312630	1258183	3087021.0	0.4166666666666667	0.13157894736842105	12	5	38.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.247.fa	1139_G	0.9993662546598051	0.40715314472708625	2532563	2530958	6216231.0	0.95	0.24050632911392406	20	19	79.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.351.fa	1285_AW	0.8643793572960861	0.40203250899218407	2052018	1773722	4411887.0	0.7272727272727273	0.18604651162790697	22	16	86.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.84.fa	1286_CM	0.9280577511025137	0.3916985823898809	1605649	1490135	3804290.0	0.75	0.42857142857142855	8	6	14.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.165.fa	1048879	1.0	0.3873951622081635	3621652	3621652	9348728.0	1.0	0.3	15	15	50.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.271.fa	1285_AG	0.9918007897078	0.3676550227489238	1969336	1953189	5312559.0	0.5	0.07692307692307693	10	5	65.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.41.fa	1139_C	0.355724465001234	0.36292402453233585	6653006	2366637	6521026.0	0.26153846153846155	0.16037735849056603	65	17	106.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.356.fa	1030830	0.9855207038287224	0.35089665621549054	1744629	1719368	4899927.0	0.8846153846153846	0.17692307692307693	26	23	130.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.26.fa	1139_CK	0.24778393246077862	0.3508107380785094	9301499	2304762	6569816.0	0.36363636363636365	0.19753086419753085	44	16	81.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.203.fa	1036713	0.9550370975383901	0.3421563643827026	1574498	1503704	4394786.0	0.8987341772151899	0.43558282208588955	79	71	163.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.81.fa	1139_AJ	0.5578341241672663	0.3322505297582512	3286615	1833386	5518083.0	0.625	0.12195121951219512	8	5	41.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.148.fa	1285_E	0.9205690198802907	0.3314630551303526	1496960	1378055	4157492.0	0.5	0.2222222222222222	8	4	18.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.234.fa	1139_AC	1.0	0.3285982217672174	1757641	1757641	5348906.0	1.0	0.04918032786885246	3	3	61.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.377.fa	evo_1036662.016	0.5105315527668475	0.3206080385910716	2410993	1230888	3839230.0	0.5555555555555556	0.17857142857142858	18	10	56.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.116.fa	1030911		0.3205698731233231	729268	641485	2001077.0		0.3055555555555556	29	22	72.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.60.fa	1220_AF	0.40912132357153497	0.3156170684613185	3491160	1428308	4525446.0	0.056074766355140186	0.12244897959183673	107	6	49.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.317.fa	1220_AP	0.5241666595075891	0.31074186237551765	3142863	1647384	5301455.0	0.35714285714285715	0.10204081632653061	14	5	49.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.217.fa	1048786	0.9676898957850275	0.2848336874350611	1472821	1425234	5003741.0	0.7272727272727273	0.06349206349206349	11	8	126.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.105.fa	evo_1048987.032	0.9915771857172524	0.2620039624260273	818610	811715	3098102.0	0.7142857142857143	0.13157894736842105	7	5	38.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.368.fa	1287_BG	0.6227148174134999	0.2253814773182823	1731645	1078321	4784426.0	0.058823529411764705	0.037037037037037035	17	1	27.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.186.fa	1036581	1.0	0.2132654491101873	844673	844673	3960665.0	1.0	0.12727272727272726	14	14	110.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.5.fa	1021_R	0.23557218265134533	0.20854457839461615	6869109	1618171	7759353.0	0.12244897959183673	0.04225352112676056	49	6	142.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.318.fa	1365_F	0.4371124251666167	0.20647620802332323	1743373	762050	3690740.0	0.05333333333333334	0.13333333333333333	75	4	30.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.48.fa	1030722		0.20342395605418742	646723	646723	3179188.0		0.05660377358490566	3	3	53.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.285.fa	1220_Q	0.9204234743315457	0.19868600927505808	1042330	959385	4828649.0	0.8	0.08	5	4	50.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.23.fa	1286_AR	0.2217661117369169	0.18659785823126218	3962003	878638	4708725.0	0.2631578947368421	0.08	38	10	125.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.199.fa	1030935	0.5506725475551577	0.17715267991546887	2055245	1131767	6388653.0	0.47368421052631576	0.09473684210526316	19	9	95.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.151.fa	1036596	0.5784936014822155	0.1707306314590614	1485344	859262	5032852.0	0.18181818181818182	0.13559322033898305	44	8	59.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.373.fa	evo_1036569.038		0.17068669961269034	655437	578108	3386954.0		0.17857142857142858	6	5	28.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.120.fa	evo_1220_W.025	0.8575187584193611	0.16105836775189789	906393	777249	4825884.0	0.6	0.08571428571428572	5	3	35.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.337.fa	1286_Q	0.7193663040869301	0.1512428970508077	1258206	905111	5984486.0	0.8125	0.05829596412556054	16	13	223.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.212.fa	1030749	0.7496533725283893	0.15057106904400086	876301	656922	4362870.0	0.2222222222222222	0.1276595744680851	27	6	47.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.226.fa	1049017	1.0	0.14911853691739158	1046115	1046115	7015325.0	1.0	0.34146341463414637	14	14	41.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.233.fa	1030749		0.14660235120459697	695008	639607	4362870.0		0.1276595744680851	9	6	47.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.276.fa	1036764		0.13752919005284936	335695	335695	2440900.0		0.09615384615384616	5	5	52.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.3.fa	evo_1036569.028		0.13561649336490703	668562	452546	3336954.0		0.03571428571428571	8	1	28.0
